id,title,year,google_rating,vote_average,vote_count,revenue,runtime
15370,The Cat Returns,2002,87,7.168,1875,54016370,75
14411,Sinbad: Legend of the Seven Seas,2003,73,6.932,1874,80767884,90
10098,The Kid,1921,90,8.195,1874,2500000,68
1535,Spy Game,2001,83,6.921,1873,143049560,126
13680,The Game Plan,2007,84,6.478,1873,147880543,110
8005,Robin Hood: Men in Tights,1993,89,6.6,1868,35739755,104
9631,The Negotiator,1998,84,7.1,1868,44547681,140
820,JFK,1991,88,7.603,1866,205405498,189
204922,Before I Go to Sleep,2014,68,6.492,1866,15447154,92
923,Dawn of the Dead,1978,92,7.485,1865,55000000,127
4836,Layer Cake,2004,77,6.926,1863,11850214,105
9641,Cheaper by the Dozen 2,2005,73,6.138,1862,129181830,94
13700,Home on the Range,2004,87,6.026,1862,145358062,76
29427,The Crazies,2010,71,6.244,1862,54956140,101
378,Raising Arizona,1987,82,7.0,1861,29180280,94
8461,Funny Games,2008,67,6.566,1860,7938872,111
41402,Let Me In,2010,83,6.776,1860,24145613,116
552178,Dark Waters,2019,83,7.53,1860,13601384,127
29917,Exam,2009,74,6.714,1860,394717,101
507076,Climax,2018,73,7.1,1859,1088907,97
437557,Blockers,2018,65,6.3,1859,94017294,102
9381,Babylon A.D.,2008,61,5.572,1858,72109200,101
1251,Letters from Iwo Jima,2006,82,7.457,1858,68673228,141
826,The Bridge on the River Kwai,1957,86,7.83,1858,44908000,161
10925,The Return of the Living Dead,1985,93,7.133,1857,14237880,91
937278,A Man Called Otto,2022,75,7.814,1857,108961677,126
802,Lolita,1962,73,7.349,1856,9250000,154
371645,Hunt for the Wilderpeople,2016,89,7.689,1854,23915910,101
10590,We Were Soldiers,2002,91,7.129,1851,114660784,138
14069,The Girl Who Leapt Through Time,2006,91,7.779,1850,3800000,98
11615,The Life of David Gale,2003,82,7.417,1849,38955598,130
23023,Tooth Fairy,2010,73,5.481,1849,112462508,101
10673,Wall Street,1987,83,7.17,1848,43848069,126
10756,The Haunted Mansion,2003,71,5.631,1847,182290266,88
9571,Dazed and Confused,1993,84,7.341,1847,7993039,102
864,Cool Runnings,1993,91,6.989,1847,154856263,98
339692,Shot Caller,2017,79,6.931,1845,0,121
10027,Unleashed,2005,84,6.903,1844,50871113,103
243683,Step Up All In,2014,78,6.834,1844,86165646,112
8452,The 6th Day,2000,71,5.959,1844,96085477,123
11852,The Hot Chick,2002,79,6.346,1841,54639553,104
212716,What If,2013,79,6.732,1839,7847000,93
439015,Slender Man,2018,58,4.333,1839,11817275,93
7978,The Wolfman,2010,80,5.842,1837,0,102
934433,Scream VI,2023,75,7.2,1836,168961389,123
505192,Shoplifters,2018,84,7.868,1836,0,120
375366,The Girl with All the Gifts,2016,72,6.539,1835,0,110
245706,True Story,2015,63,6.265,1834,5261595,99
198375,The Garden of Words,2013,89,7.59,1834,0,46
760161,Orphan: First Kill,2022,67,6.716,1833,9572765,99
