id,title,year,google_rating,vote_average,vote_count,revenue,runtime
346672,Underworld: Blood Wars,2016,72,5.837,3413,81093313,91
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,96,8.259,3413,503063688,117
1948,Crank,2006,79,6.636,3410,42931041,88
399057,The Killing of a Sacred Deer,2017,66,7.015,3407,7027336,121
77877,The Lucky One,2012,62,7.118,3407,99357138,101
481848,The Call of the Wild,2020,81,7.572,3406,111202881,100
11778,The Deer Hunter,1978,85,7.997,3406,49000000,183
360920,The Grinch,2018,78,6.828,3401,508575295,85
448119,Dolittle,2020,71,6.638,3399,251410631,101
1272,Sunshine,2007,65,6.953,3399,34806812,107
3082,Modern Times,1936,90,8.293,3394,1800000,87
1817,Phone Booth,2003,88,6.837,3392,97837138,81
4771,Gone Baby Gone,2007,76,7.302,3388,34619699,113
2253,Valkyrie,2008,83,6.909,3384,200276000,121
10184,He's Just Not That Into You,2009,73,6.515,3376,178866158,129
16871,Drag Me to Hell,2009,81,6.404,3372,90810892,99
153518,The Angry Birds Movie,2016,75,6.205,3369,349779543,97
23169,Remember Me,2010,55,7.102,3367,56032889,113
455207,Crazy Rich Asians,2018,85,7.074,3364,238539198,121
313297,Kubo and the Two Strings,2016,78,7.64,3358,76249438,102
866,Finding Neverland,2004,72,7.322,3358,116766556,106
343674,Gerald's Game,2017,63,6.389,3358,0,104
116149,Paddington,2014,85,7.061,3356,259207227,96
274854,The Last Witch Hunter,2015,66,5.948,3355,146936910,106
401104,To the Bone,2017,84,7.218,3354,0,107
11423,Memories of Murder,2003,94,8.066,3351,26000000,131
663,Saw IV,2007,84,6.155,3349,139352633,93
193610,The Other Woman,2014,76,6.42,3344,196781193,109
449563,Isn't It Romantic,2019,74,6.225,3343,48800000,89
9804,Waterworld,1995,75,6.193,3342,264218220,135
12163,The Wrestler,2008,87,7.532,3341,44734660,109
1586,Secret Window,2004,69,6.578,3339,92913171,96
462919,Sierra Burgess Is a Loser,2018,69,6.324,3338,0,105
12437,Underworld: Rise of the Lycans,2009,79,6.501,3337,92158961,92
2277,Bicentennial Man,1999,85,7.236,3337,87423861,131
22947,Up in the Air,2009,66,6.852,3332,166842739,110
9739,Demolition Man,1993,83,6.684,3329,58055768,115
152760,The Monuments Men,2014,74,6.037,3324,154984035,118
582,The Lives of Others,2006,91,8.035,3319,70000000,137
635744,Jarhead: Law of Return,2019,-1,6.539,3316,0,103
371638,The Disaster Artist,2017,81,7.113,3316,29820616,104
11665,Get Smart,2008,71,6.17,3315,230685453,110
1690,Hostel,2006,78,5.927,3313,81979826,94
4147,Road to Perdition,2002,83,7.352,3313,181001478,117
419479,The Babysitter,2017,82,6.117,3312,0,85
136799,Trolls,2016,64,6.671,3304,346864462,92
11887,High School Musical 3: Senior Year,2008,86,6.563,3304,252909177,117
20943,The Ugly Truth,2009,73,6.493,3302,321682600,96
298250,Jigsaw,2017,80,6.2,3301,102952888,92
37094,Falling Down,1993,85,7.368,3300,40903593,113
