id,title,year,google_rating,vote_average,vote_count,revenue,runtime
400535,Sicario: Day of the Soldado,2018,79,6.901,3191,75836683,122
1992,Planet Terror,2007,83,6.653,3190,0,105
10591,The Girl Next Door,2004,83,6.717,3189,31635150,110
9472,DodgeBall: A True Underdog Story,2004,84,6.343,3187,167722310,92
881,A Few Good Men,1992,84,7.523,3185,243240178,138
44943,Battle: Los Angeles,2011,71,5.732,3185,211819354,116
2899,Asterix & Obelix: Mission Cleopatra,2002,91,7.377,3184,128027976,108
9481,The Bone Collector,1999,87,6.778,3179,151493655,118
81,Nausicaä of the Valley of the Wind,1984,93,7.928,3174,3301446,117
423204,Angel Has Fallen,2019,75,6.571,3172,146661977,122
1246,Rocky Balboa,2006,83,6.85,3171,155929020,101
277685,Unfriended,2014,72,5.53,3169,62882090,82
59962,This Means War,2012,64,6.152,3164,156974557,98
10054,Spy Kids,2001,79,5.783,3161,147934180,88
4234,Scream 3,2000,86,5.976,3157,161834276,116
1955,The Elephant Man,1980,85,8.051,3157,26010864,124
57212,War Horse,2011,86,7.303,3157,177584879,146
109431,Identity Thief,2013,76,5.854,3156,173965010,111
239,Some Like It Hot,1959,90,8.108,3153,25000000,122
9486,Johnny English,2003,90,6.261,3140,160583018,88
295964,Burnt,2015,70,6.513,3140,36606743,100
267935,The BFG,2016,74,6.253,3136,195243411,117
10200,The Day the Earth Stood Still,2008,70,5.598,3133,233093859,104
9870,Forgetting Sarah Marshall,2008,79,6.481,3132,105173115,111
11674,101 Dalmatians,1996,81,5.893,3130,320689294,103
457799,"Extremely Wicked, Shockingly Evil and Vile",2019,82,7.011,3127,0,111
49046,All Quiet on the Western Front,2022,93,7.749,3127,0,147
97370,Under the Skin,2014,66,6.1,3125,5735963,108
543540,The Perfect Date,2019,80,6.463,3125,0,93
353616,Pitch Perfect 3,2017,80,6.538,3124,184724494,93
6023,P.S. I Love You,2007,82,7.19,3124,156835339,126
725201,The Gray Man,2022,80,6.979,3124,454023,128
280092,Insidious: Chapter 3,2015,77,6.295,3123,112983889,97
50456,Hanna,2011,71,6.574,3122,63782078,111
140823,Saving Mr. Banks,2013,77,7.351,3120,112544580,125
458423,Mamma Mia! Here We Go Again,2018,84,7.126,3120,395044706,113
456740,Hellboy,2019,69,5.554,3119,55065289,121
512196,Happy Death Day 2U,2019,67,6.304,3118,25327500,100
258230,A Monster Calls,2016,65,7.263,3118,47309313,108
2288,Closer,2004,68,6.833,3114,115505027,104
261023,Black Mass,2015,70,6.497,3113,98837872,123
340102,The New Mutants,2020,60,6.1,3106,49169594,94
256274,"As Above, So Below",2014,86,6.664,3103,41900000,93
11917,Saw V,2008,86,6.154,3102,113864059,95
400650,Mary Poppins Returns,2018,65,6.5,3101,348807090,131
13387,Transporter 3,2008,81,6.142,3097,108979549,104
241,Natural Born Killers,1994,84,7.1,3097,50283563,118
258216,Nymphomaniac: Vol. I,2013,53,6.882,3096,13545832,118
55779,Final Destination 5,2011,79,6.093,3096,157887643,92
72331,Abraham Lincoln: Vampire Hunter,2012,72,5.718,3093,116471580,105
