id,title,year,google_rating,vote_average,vote_count,revenue,runtime
505600,Booksmart,2019,74,7.05,2386,24849029,102
9315,Flightplan,2005,79,6.445,2383,223387299,98
37958,Immortals,2011,68,5.978,2382,226904017,110
306947,The Invitation,2015,71,6.475,2375,354835,100
1574,Chicago,2002,84,7.109,2375,306776732,113
14564,Rings,2017,71,4.966,2375,83080890,102
610253,Halloween Kills,2021,66,6.49,2371,133423964,105
62835,Colombiana,2011,85,6.602,2370,71508440,108
407436,Mowgli: Legend of the Jungle,2018,74,6.49,2367,0,105
395990,Death Wish,2018,79,6.135,2366,34017028,107
696374,Gabriel's Inferno,2020,-1,8.449,2364,0,122
595,To Kill a Mockingbird,1962,83,8.002,2363,13129846,129
13207,Friday the 13th,2009,73,5.75,2361,91509154,97
612,Munich,2005,74,7.141,2359,130982129,164
17609,Antichrist,2009,72,6.637,2358,791867,108
438650,Cold Pursuit,2019,71,5.785,2358,76419755,119
68737,Seventh Son,2014,53,5.492,2358,114178613,102
9374,Death Becomes Her,1992,83,6.752,2356,149022650,104
12144,The Land Before Time,1988,87,7.115,2352,84460846,69
9279,Jingle All the Way,1996,82,5.998,2352,129832389,89
2976,Hairspray,2007,84,6.656,2352,90450008,117
882598,Smile,2022,54,6.7,2352,216135048,115
8009,Highlander,1986,86,6.886,2348,12885193,116
2652,Hard Candy,2005,80,6.822,2348,7022209,103
109443,Anchorman 2: The Legend Continues,2013,79,6.135,2347,173649015,119
419680,Daddy's Home 2,2017,74,6.27,2346,180613180,100
192141,No Escape,2015,81,6.915,2346,54418872,103
316023,Mike and Dave Need Wedding Dates,2016,66,6.06,2345,77068246,98
505948,I Am Mother,2019,74,6.684,2345,643593,114
638,Lost Highway,1997,85,7.583,2343,3756869,134
58244,Upside Down,2012,65,6.264,2343,22187813,104
539885,Ava,2020,61,5.793,2342,2987741,96
521,Dial M for Murder,1954,87,8.021,2339,3000000,105
9277,The Sting,1973,79,8.02,2338,159616327,129
55,Amores Perros,2000,84,7.626,2335,20908467,154
843,In the Mood for Love,2000,91,8.1,2334,14204632,99
46738,Incendies,2010,88,8.098,2334,6788659,131
493529,Dungeons & Dragons: Honor Among Thieves,2023,75,7.459,2329,208177026,134
77174,ParaNorman,2012,80,6.963,2329,107139399,90
449562,The Hustle,2019,68,6.221,2326,97409779,94
4476,Legends of the Fall,1994,82,7.388,2325,160638883,133
599,Sunset Boulevard,1950,80,8.34,2322,5000000,110
6466,Freddy vs. Jason,2003,85,6.037,2318,116643421,97
365942,The Space Between Us,2017,68,7.1,2317,14793385,121
567748,The Guilty,2021,61,6.406,2314,0,91
171274,Inherent Vice,2014,66,6.577,2314,14710975,149
744275,After We Fell,2021,62,7.097,2311,21500000,99
9383,Hollow Man,2000,81,5.918,2310,190213455,112
535581,The Dead Don't Die,2019,53,5.418,2309,12104595,104
9257,S.W.A.T.,2003,77,6.14,2304,116643346,117
