id,title,year,google_rating,vote_average,vote_count,revenue,runtime
9502,Kung Fu Panda,2008,83,7.24,10503,631744560,90
1858,Transformers,2007,80,6.8,10477,709709780,143
601,E.T. the Extra-Terrestrial,1982,79,7.512,10467,792965500,115
8681,Taken,2008,89,7.387,10432,226830568,94
351286,Jurassic World: Fallen Kingdom,2018,82,6.548,10431,1310466296,129
115,The Big Lebowski,1998,86,7.842,10390,47010480,117
119450,Dawn of the Planet of the Apes,2014,77,7.306,10321,710644566,130
207,Dead Poets Society,1989,93,8.312,10311,235860116,128
372058,Your Name.,2016,96,8.514,10303,357986087,106
338952,Fantastic Beasts: The Crimes of Grindelwald,2018,77,6.876,10203,654855901,134
562,Die Hard,1988,89,7.775,10202,140767956,131
291805,Now You See Me 2,2016,79,6.83,10172,334901337,129
771,Home Alone,1990,90,7.412,10140,476684675,103
604,The Matrix Reloaded,2003,87,7.039,10128,738599701,138
953,Madagascar,2005,87,6.892,10103,542063846,86
266856,The Theory of Everything,2014,89,7.86,10069,123726688,123
242582,Nightcrawler,2014,84,7.703,10032,50300000,118
82992,Fast & Furious 6,2013,80,6.817,10021,788680968,131
75612,Oblivion,2013,72,6.618,10015,286168572,124
310,Bruce Almighty,2003,88,6.706,10010,484592874,101
13223,Gran Torino,2008,89,7.994,10003,269958228,116
168259,Furious 7,2015,80,7.238,9988,1515341399,137
211672,Minions,2015,75,6.395,9969,1156730962,91
36557,Casino Royale,2006,90,7.543,9959,599045960,144
18,The Fifth Element,1997,91,7.53,9947,263920180,126
12405,Slumdog Millionaire,2008,93,7.734,9916,378410542,120
62211,Monsters University,2013,82,7.0,9903,743559607,104
51876,Limitless,2011,84,7.186,9900,161849455,105
206647,Spectre,2015,83,6.533,9893,880674609,148
84892,The Perks of Being a Wallflower,2012,85,7.8,9844,33400000,103
1417,Pan's Labyrinth,2006,91,7.757,9839,83258226,118
8844,Jumanji,1995,90,7.239,9833,262821940,104
76600,Avatar: The Way of Water,2022,88,7.654,9830,2320250281,192
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,88,7.126,9808,745013115,143
2080,X-Men Origins: Wolverine,2009,78,6.254,9797,373062864,107
1359,American Psycho,2000,89,7.4,9797,34266564,102
45243,The Hangover Part II,2011,89,6.468,9789,586764305,102
58574,Sherlock Holmes: A Game of Shadows,2011,82,7.13,9742,334615000,129
337339,The Fate of the Furious,2017,80,6.887,9719,1236005118,136
458156,John Wick: Chapter 3 - Parabellum,2019,87,7.447,9711,326709727,131
293167,Kong: Skull Island,2017,78,6.514,9696,566652812,118
196,Back to the Future Part III,1990,93,7.465,9679,244527583,119
41154,Men in Black 3,2012,85,6.51,9675,624026776,106
294254,Maze Runner: The Scorch Trials,2015,76,6.7,9669,312296056,131
600,Full Metal Jacket,1987,87,8.136,9665,46357676,117
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,70,7.0,9654,205372791,108
64688,21 Jump Street,2012,83,6.878,9650,201585328,109
510,One Flew Over the Cuckoo's Nest,1975,91,8.42,9650,108981275,133
59967,Looper,2012,78,6.877,9606,47042000,118
629,The Usual Suspects,1995,88,8.195,9604,23341568,106
