id,title,year,google_rating,vote_average,vote_count,revenue,runtime
416477,The Big Sick,2017,81,7.344,2245,56303596,120
482373,Don't Breathe 2,2021,68,7.122,2245,53785551,98
615777,Babylon,2022,59,7.443,2244,63363579,189
2757,Adaptation.,2002,80,7.369,2244,32801173,115
567189,Tom Clancy's Without Remorse,2021,68,7.026,2242,0,109
451915,Beautiful Boy,2018,74,7.554,2241,7649973,121
546121,Run,2020,72,7.336,2240,5184368,90
568091,Fractured,2019,62,6.7,2236,0,101
292431,Love,2015,-1,6.459,2236,249083,134
760104,X,2022,58,6.8,2235,14779858,106
72387,Safe,2012,81,6.483,2234,40346186,94
9947,Elektra,2005,56,5.024,2231,56681566,97
480414,The Curse of La Llorona,2019,64,5.7,2226,122033739,93
10996,Stuart Little 2,2002,82,5.748,2226,169956806,78
8914,Deep Blue Sea,1999,70,5.955,2223,164648142,105
8390,"Definitely, Maybe",2008,81,6.906,2220,55447968,112
2330,Taxi,1998,91,6.654,2220,44500000,86
16690,Return to Never Land,2002,74,6.486,2217,109862682,72
5528,The Chorus,2004,92,7.713,2217,0,97
542178,The French Dispatch,2021,72,7.094,2217,46333545,108
134411,Snitch,2013,73,6.081,2216,42930462,112
1281,Bean,1997,77,6.444,2216,251212670,89
38745,Gulliver's Travels,2010,61,5.195,2212,237382724,85
602223,The Forever Purge,2021,66,7.029,2212,76994245,103
7552,Fun with Dick and Jane,2005,73,6.196,2211,202026112,90
325348,Hardcore Henry,2015,72,6.382,2211,14333790,96
338,"Good Bye, Lenin!",2003,88,7.56,2206,79384880,121
43923,It's Kind of a Funny Story,2010,74,6.982,2205,6491240,102
984,Dirty Harry,1971,89,7.461,2201,35976000,102
705861,Hustle,2022,95,7.787,2197,0,118
18501,Gamer,2009,59,5.7,2195,40828540,95
433310,When We First Met,2018,72,6.587,2195,0,97
376866,Jackie,2016,70,6.443,2194,13960394,100
553,Dogville,2003,86,7.778,2194,16680836,178
10665,The Strangers,2008,78,6.102,2193,82391145,86
82703,Mr. Peabody & Sherman,2014,73,6.735,2193,272912430,92
112949,Safe Haven,2013,83,7.25,2193,97594140,115
10358,Zack and Miri Make a Porno,2008,78,6.302,2189,42105111,102
985,Eraserhead,1977,84,7.403,2187,7000000,89
531428,Portrait of a Lady on Fire,2019,91,8.178,2187,9923127,120
290512,The Mountain Between Us,2017,79,6.616,2186,62832209,109
476299,Ghostland,2018,81,7.35,2185,0,91
8374,The Boondock Saints,1999,89,7.256,2185,50000000,108
9482,Judge Dredd,1995,84,5.773,2184,113493481,96
63492,What's Your Number?,2011,66,6.494,2184,30426096,106
8470,John Q,2002,89,7.111,2180,102244770,116
9894,The Cable Guy,1996,74,5.964,2179,102825796,96
9574,Flubber,1997,73,5.631,2179,177977226,93
460458,Resident Evil: Welcome to Raccoon City,2021,51,6.029,2176,41914915,107
12242,Mulan II,2004,80,6.477,2175,0,79
