id,title,year,google_rating,vote_average,vote_count,revenue,runtime
238713,Spy,2015,66,6.832,5666,235666219,120
11544,Lilo & Stitch,2002,85,7.516,5665,273144151,85
1018,Mulholland Drive,2001,83,7.827,5664,20271129,147
39538,Contagion,2011,77,6.636,5663,137551594,106
80321,Madagascar 3: Europe's Most Wanted,2012,79,6.606,5658,746921274,93
166424,Fantastic Four,2015,58,4.414,5648,167977596,100
424783,Bumblebee,2018,78,6.73,5639,467989645,113
20504,The Book of Eli,2010,85,6.781,5636,157107755,118
302946,The Accountant,2016,77,7.062,5635,155160045,128
788,Mrs. Doubtfire,1993,88,7.186,5633,441286195,125
242,The Godfather Part III,1990,88,7.422,5627,136766062,162
8467,Dumb and Dumber,1994,85,6.606,5615,247275374,107
2300,Space Jam,1996,87,6.835,5608,250200000,88
242224,The Babadook,2014,80,6.52,5604,10312540,94
1572,Die Hard: With a Vengeance,1995,91,7.253,5604,366101666,128
1637,Speed,1994,86,7.12,5603,350448145,116
401981,Red Sparrow,2018,69,6.533,5596,151572634,140
7446,Tropic Thunder,2008,81,6.635,5591,195702811,107
13053,Bolt,2008,83,6.5,5582,309979994,98
254320,The Lobster,2015,76,7.034,5580,15656193,118
38365,Grown Ups,2010,84,6.359,5577,271430189,102
87502,Flight,2012,75,6.818,5572,161772375,138
509,Notting Hill,1999,85,7.259,5558,363889678,124
345,Eyes Wide Shut,1999,77,7.474,5552,162100000,159
38575,The Karate Kid,2010,81,6.527,5545,359126022,140
333484,The Magnificent Seven,2016,83,6.418,5545,162360636,132
497582,Enola Holmes,2020,88,7.3,5541,0,123
57201,The Lone Ranger,2013,70,6.089,5528,260502115,149
545609,Extraction,2020,83,7.356,5516,0,116
1597,Meet the Parents,2000,85,6.672,5512,330444045,108
31011,Mr. Nobody,2009,85,7.832,5512,2331721,141
306819,The Danish Girl,2015,80,7.605,5503,64191523,119
370172,No Time to Die,2021,74,7.402,5502,774153007,163
181533,Night at the Museum: Secret of the Tomb,2014,78,6.2,5495,363204635,98
373571,Godzilla: King of the Monsters,2019,83,6.674,5479,386600138,132
299687,The 5th Wave,2016,60,5.946,5479,109906372,112
1250,Ghost Rider,2007,80,5.547,5477,228738393,114
505642,Black Panther: Wakanda Forever,2022,82,7.193,5475,859102154,162
302699,Central Intelligence,2016,73,6.41,5473,216972543,107
436270,Black Adam,2022,70,7.014,5467,393252111,124
36647,Blade,1998,86,6.762,5466,131183530,121
13885,Sweeney Todd: The Demon Barber of Fleet Street,2007,78,7.2,5466,152000000,116
22794,Cloudy with a Chance of Meatballs,2009,77,6.6,5461,242988466,90
12092,Alice in Wonderland,1951,90,7.185,5459,57200000,75
10895,Pinocchio,1940,81,7.102,5440,84300000,88
83666,Moonrise Kingdom,2012,90,7.69,5434,68263166,94
80274,Ender's Game,2013,72,6.59,5432,125537191,114
1813,The Devil's Advocate,1997,87,7.451,5429,152944660,144
460465,Mortal Kombat,2021,76,7.081,5427,84426031,110
346685,The Girl on the Train,2016,65,6.434,5427,173185859,112
