id,title,year,google_rating,vote_average,vote_count,revenue,runtime
284,The Apartment,1960,86,8.222,2016,25000000,125
483906,Polar,2019,70,6.251,2016,0,118
374416,Where Am I Going?,2016,87,6.8,2016,75173000,86
262,The King of Comedy,1982,82,7.8,2015,2536000,109
625568,Unhinged,2020,69,6.467,2015,39238300,90
82525,Savages,2012,69,6.349,2014,82966152,131
10867,Malena,2000,87,7.428,2010,14493284,109
89492,This Is 40,2012,70,5.861,2010,88215156,134
104,Run Lola Run,1998,86,7.321,2009,7267585,81
463821,The House with a Clock in Its Walls,2018,68,6.2,2009,131523093,105
1646,Freedom Writers,2007,89,7.911,2007,43095175,123
55301,Alvin and the Chipmunks: Chipwrecked,2011,80,5.698,2006,342695435,87
9488,Spy Kids 2: The Island of Lost Dreams,2002,87,5.59,2005,119723358,100
152603,Only Lovers Left Alive,2013,85,7.252,2005,7600000,123
16614,Adventureland,2009,80,6.39,2004,17164820,107
43593,Piranha 3D,2010,78,5.388,2003,83188165,88
62838,New Year's Eve,2011,56,5.883,2002,142044638,118
13655,Camp Rock,2008,84,6.427,2002,0,95
619778,Malignant,2021,63,6.832,2000,34891791,111
192102,3 Days to Kill,2014,69,6.068,1998,53260230,113
137093,Last Vegas,2013,76,6.402,1995,134402450,105
11770,Shaolin Soccer,2001,93,7.076,1994,42776760,113
387,Das Boot,1981,90,8.083,1991,85000000,150
926,Galaxy Quest,1999,79,7.062,1991,90683916,101
426543,The Nutcracker and the Four Realms,2018,62,6.079,1991,59522646,99
921,Cinderella Man,2005,86,7.531,1990,108539911,144
677179,Creed III,2023,78,7.194,1987,275248615,116
154400,The Drop,2014,51,6.768,1987,19054534,106
523139,In the Tall Grass,2019,63,5.533,1986,0,102
228066,Victor Frankenstein,2015,77,5.9,1986,34227298,109
1428,Once Upon a Time in Mexico,2003,72,6.279,1985,98185582,102
59860,Monte Carlo,2011,84,6.565,1985,39782683,109
37137,The Naked Gun 2½: The Smell of Fear,1991,85,6.774,1985,86930411,85
632357,The Unholy,2021,51,6.667,1984,30833138,99
9513,Garfield: A Tail of Two Kitties,2006,82,5.548,1984,141702264,78
470044,The Hate U Give,2018,87,8.162,1983,34934009,133
37169,The Human Centipede (First Sequence),2009,48,5.2,1982,252207,92
4564,Sex and the City,2008,63,6.56,1979,418765519,145
283445,Sinister 2,2015,76,5.876,1977,53329150,97
2309,Inkheart,2008,62,6.277,1976,62803180,106
8856,The Karate Kid Part II,1986,81,6.259,1975,115103979,113
64689,Killing Them Softly,2012,75,6.049,1975,37930465,97
642,Butch Cassidy and the Sundance Kid,1969,82,7.604,1972,102308889,111
758323,The Pope's Exorcist,2023,66,7.144,1971,70204828,103
615665,Holidate,2020,77,7.053,1970,0,104
23488,Dorian Gray,2009,77,6.0,1970,4706919,112
146198,Triple 9,2016,60,5.963,1969,12639297,115
303991,Demolition,2015,53,6.766,1969,4366460,101
280217,The Lego Movie 2: The Second Part,2019,76,6.682,1968,199603202,106
229297,Magic in the Moonlight,2014,74,6.494,1968,51029361,98
