id,title,year,google_rating,vote_average,vote_count,revenue,runtime
319888,Eddie the Eagle,2016,82,7.176,1967,46152411,106
503,Poseidon,2006,63,5.841,1966,181674817,98
10708,Daddy Day Care,2003,87,5.895,1965,164433867,92
568160,Weathering with You,2019,93,8.0,1964,186965409,112
38286,Three Men and a Leg,1997,94,7.963,1963,0,98
345938,The Shack,2017,86,7.495,1963,96942115,132
8346,My Big Fat Greek Wedding,2002,90,6.5,1959,368744044,95
9388,Thank You for Smoking,2005,76,7.187,1959,24793509,92
667,You Only Live Twice,1967,88,6.557,1959,111584787,117
14337,Primer,2004,75,6.792,1958,545436,77
18947,The Boat That Rocked,2009,76,7.249,1958,36348784,135
522931,Hitman's Wife's Bodyguard,2021,73,6.71,1957,70060492,117
901,City Lights,1931,92,8.306,1957,4250000,87
548,Rashomon,1950,88,8.124,1956,96568,88
241251,The Boy Next Door,2015,70,4.869,1955,52425855,91
399402,Hunter Killer,2018,74,6.86,1955,31672678,121
10024,My Sister's Keeper,2009,76,7.36,1952,95714875,109
49526,Premium Rush,2012,79,6.317,1952,31083599,91
49021,Killer Elite,2011,75,6.256,1949,57777106,116
24803,Julie & Julia,2009,76,6.693,1945,129540499,123
294963,Bone Tomahawk,2015,83,6.827,1944,0,133
11551,Small Soldiers,1998,82,6.524,1944,54682547,110
38810,Dogtooth,2009,75,7.099,1943,110197,98
9595,Hot Shots!,1991,76,6.552,1942,181096164,84
34016,She's Out of My League,2010,73,6.453,1942,49779728,104
527435,The Christmas Chronicles,2018,86,7.155,1940,0,104
8913,Pet Sematary,1989,78,6.601,1939,57469467,103
795,City of Angels,1998,76,6.761,1939,198685114,114
837,Videodrome,1983,87,7.296,1939,2120439,88
8274,American Pie Presents: Band Camp,2005,79,5.454,1938,0,94
77866,Contraband,2012,64,6.32,1938,96262212,109
71880,Jack and Jill,2011,58,4.352,1938,149673788,91
85446,Step Up Revolution,2012,71,6.919,1937,140470746,99
623,A Fish Called Wanda,1988,80,7.201,1936,62493712,109
460668,I Feel Pretty,2018,73,6.41,1936,94539426,110
409,The English Patient,1996,83,7.178,1934,231976425,162
688,The Bridges of Madison County,1995,85,7.687,1933,182016617,135
967,Spartacus,1960,76,7.55,1931,60000000,197
147,The 400 Blows,1959,89,8.061,1931,0,99
10603,George of the Jungle,1997,79,5.592,1930,174463257,92
797,Persona,1966,87,8.226,1928,0,83
1900,Traffic,2000,68,7.052,1928,207515725,147
48171,The Rite,2011,72,6.093,1925,96047633,114
15144,Sixteen Candles,1984,82,6.8,1925,23686027,93
197796,Beauty and the Beast,2014,73,6.129,1924,49100000,112
431530,A Bad Moms Christmas,2017,79,6.314,1923,130560428,104
776503,CODA,2021,84,7.967,1922,1600000,112
11474,The Warriors,1979,88,7.675,1922,22490039,94
718032,Licorice Pizza,2021,63,7.002,1922,27423319,133
10314,She's All That,1999,79,6.327,1921,103166989,95
