id,title,year,google_rating,vote_average,vote_count,revenue,runtime
9820,The Parent Trap,1998,90,7.163,3792,92108518,128
7737,Resident Evil: Extinction,2007,89,6.286,3792,148412065,94
8273,American Wedding,2003,87,6.2,3788,231449203,103
87421,Riddick,2013,79,6.3,3788,98337295,119
10229,A Walk to Remember,2002,91,7.74,3787,47494916,101
6947,The Village,2004,73,6.438,3786,256697520,108
188161,A Million Ways to Die in the West,2014,79,6.008,3784,86410000,116
12429,Ponyo,2008,91,7.741,3783,202404009,100
9273,Ace Ventura: When Nature Calls,1995,84,6.3,3781,212385533,90
52520,Underworld: Awakening,2012,81,6.298,3777,160112671,88
116,Match Point,2005,79,7.348,3773,85306374,124
1495,Kingdom of Heaven,2005,85,6.908,3772,218122627,144
391,A Fistful of Dollars,1964,87,7.848,3769,14500000,99
872585,Oppenheimer,2023,83,8.256,3766,933700000,181
72710,The Host,2013,57,6.29,3765,63327201,125
460019,Truth or Dare,2018,74,5.963,3763,95330493,101
1701,Con Air,1997,84,6.727,3763,224012234,116
146216,RED 2,2013,70,6.525,3748,148100000,116
1371,Rocky III,1982,88,6.877,3744,270000000,99
4256,Scary Movie 3,2003,83,5.971,3744,220673217,84
103663,The Hunt,2012,89,8.103,3741,18309793,116
2270,Stardust,2007,69,7.25,3741,137515140,127
205587,The Judge,2014,72,7.302,3741,83719388,141
186,Lucky Number Slevin,2006,84,7.479,3740,56308881,110
351460,Death Note,2017,50,4.235,3738,0,101
10515,Castle in the Sky,1986,93,7.961,3735,5228752,125
213,North by Northwest,1959,83,7.989,3735,13275000,136
34851,Predators,2010,81,6.2,3734,127233108,107
379686,Space Jam: A New Legacy,2021,65,6.829,3732,163692228,115
8965,Atlantis: Milo's Return,2003,73,6.334,3728,0,80
149,Akira,1988,92,7.946,3727,553171,124
2789,The Chronicles of Riddick,2004,77,6.5,3727,115772733,119
76,Before Sunrise,1995,89,7.973,3722,5987386,101
834,Underworld: Evolution,2006,91,6.57,3718,111476513,106
8698,The League of Extraordinary Gentlemen,2003,72,5.949,3712,179265204,110
49524,R.I.P.D.,2013,68,5.822,3708,61648500,96
136795,The Heat,2013,75,6.598,3707,158674180,117
34584,The NeverEnding Story,1984,87,7.197,3698,20158808,102
426426,Roma,2018,74,7.666,3697,1140769,135
9342,The Mask of Zorro,1998,80,6.55,3695,250288523,136
526896,Morbius,2022,59,6.115,3693,167500000,105
228161,Home,2015,74,6.782,3693,368871007,94
593643,The Menu,2022,78,7.197,3692,79628200,107
770,Gone with the Wind,1939,84,7.965,3691,402352579,238
5175,Rush Hour 2,2001,90,6.712,3686,347325802,90
442249,The First Purge,2018,75,5.988,3686,137056262,97
571,The Birds,1963,80,7.519,3685,11500000,119
537996,The Ballad of Buster Scruggs,2018,82,7.145,3684,0,132
4233,Scream 2,1997,89,6.5,3678,172363301,120
10196,The Last Airbender,2010,49,4.662,3677,319713881,103
