id,title,year,google_rating,vote_average,vote_count,revenue,runtime
330764,The Brand New Testament,2015,77,6.655,1505,15709652,114
454640,The Angry Birds Movie 2,2019,75,7.119,1505,147792047,97
293670,The Wailing,2016,78,7.331,1504,49851770,156
205220,Philomena,2013,84,7.361,1504,100129872,98
591275,Fear Street: 1666,2021,88,7.167,1503,0,114
845,Strangers on a Train,1951,87,7.681,1503,7000000,103
10992,Cats & Dogs,2001,76,5.381,1503,93375151,87
512,Scoop,2006,68,6.587,1501,31584901,96
42684,Skyline,2010,72,4.983,1501,66984888,92
9994,The Great Mouse Detective,1986,94,7.04,1500,38625550,74
300673,The Finest Hours,2016,62,6.6,1500,52099090,117
646207,The Ice Road,2021,69,6.912,1499,7502846,108
648579,The Unbearable Weight of Massive Talent,2022,66,6.801,1499,29116320,107
9563,Any Given Sunday,1999,76,6.831,1499,100230832,162
108,Three Colors: Blue,1993,85,7.676,1498,0,98
963,The Maltese Falcon,1941,76,7.728,1497,1772000,100
76617,Texas Chainsaw 3D,2013,81,5.445,1496,47340586,92
287424,Maggie,2015,66,5.365,1496,187112,95
746,The Last Emperor,1987,88,7.624,1495,43984230,163
736526,Troll,2022,73,6.689,1494,0,104
103332,Ruby Sparks,2012,69,7.108,1493,9128263,104
11017,Billy Madison,1995,80,6.185,1491,26488734,90
1639,Speed 2: Cruise Control,1997,61,4.565,1491,164508066,125
152747,All Is Lost,2013,71,6.6,1491,6108720,106
55420,Another Earth,2011,66,6.708,1491,1938783,92
7516,Smokin' Aces,2006,69,6.474,1490,57103895,109
252838,The Wedding Ringer,2015,66,6.488,1490,79799880,101
1883,Malcolm X,1992,90,7.54,1489,48169908,202
334524,Gold,2016,63,6.602,1489,14880939,121
80389,Get the Gringo,2012,83,6.533,1489,0,96
9038,The Heartbreak Kid,2007,61,5.707,1486,127766650,116
2026,Hostage,2005,78,6.343,1485,77944725,113
724089,Gabriel's Inferno: Part II,2020,-1,8.424,1484,0,105
379,Miller's Crossing,1990,68,7.452,1484,5080409,115
86837,Amour,2012,81,7.769,1483,29844753,127
511785,Alex Strangelove,2018,75,6.58,1483,0,99
77883,The Possession,2012,68,6.028,1482,85446075,92
9559,A Perfect World,1993,79,7.47,1482,135130999,138
11371,The Score,2001,66,6.695,1480,113579918,124
722778,The Hand of God,2021,78,7.602,1480,0,130
614,Wild Strawberries,1957,88,8.134,1480,0,91
716612,Spencer,2021,61,6.858,1475,14000000,117
1407,La Vie en Rose,2007,84,7.446,1475,86274793,140
294016,Trumbo,2015,69,7.158,1474,8235661,124
10033,Just Friends,2005,81,6.169,1474,50817508,96
4349,The Kingdom,2007,65,6.682,1474,86658558,110
11675,Halloween H20: 20 Years Later,1998,88,6.022,1473,75000000,86
9427,The Full Monty,1997,75,6.99,1473,257850122,91
221,Rebel Without a Cause,1955,73,7.531,1473,4500000,111
4550,Lady Vengeance,2005,87,7.554,1472,23803308,115
