id,title,year,google_rating,vote_average,vote_count,revenue,runtime
9802,The Rock,1996,84,7.1,4235,335062621,137
109428,Evil Dead,2013,86,6.5,4226,97542952,91
675353,Sonic the Hedgehog 2,2022,78,7.57,4225,405421518,123
296524,Deepwater Horizon,2016,72,6.857,4219,121790373,107
824,Moulin Rouge!,2001,79,7.575,4219,179213434,128
637920,Miracle in Cell No. 7,2019,92,8.277,4217,19289062,132
411088,The Invisible Guest,2017,83,8.12,4212,30000000,107
272693,The DUFF,2015,84,6.8,4211,43528634,100
9928,Robots,2005,75,6.4,4210,262511490,91
133805,Carrie,2013,80,6.033,4193,82394288,100
339988,The Circle,2017,52,5.512,4192,40651864,110
305470,Power Rangers,2017,59,6.3,4189,142337240,124
38050,The Adjustment Bureau,2011,73,6.734,4188,127869379,106
1427,Perfume: The Story of a Murderer,2006,87,7.4,4186,135039924,147
59440,Warrior,2011,75,7.837,4179,23308615,140
9428,The Royal Tenenbaums,2001,89,7.496,4176,71441250,110
2493,The Princess Bride,1987,87,7.674,4176,30861665,99
1700,Misery,1990,86,7.752,4175,61276872,107
278154,Ice Age: Collision Course,2016,78,6.073,4175,408579038,95
17979,A Christmas Carol,2009,89,6.855,4173,325286646,94
325133,Neighbors 2: Sorority Rising,2016,73,5.817,4164,108758521,92
941,Lethal Weapon,1987,87,7.286,4164,120207127,110
756999,The Black Phone,2022,83,7.701,4158,161440742,103
97630,Zero Dark Thirty,2012,83,6.981,4154,132820716,157
7299,Equilibrium,2002,81,7.025,4151,5359645,107
381341,Perfect Strangers,2016,88,7.9,4149,31640626,97
2907,The Addams Family,1991,82,7.031,4142,191502426,102
37834,Knight and Day,2010,70,6.195,4141,261989769,109
7518,Over the Hedge,2006,75,6.544,4138,343397247,83
71552,American Reunion,2012,86,6.283,4137,234989584,113
337170,American Made,2017,72,6.862,4137,133511855,115
8916,Antz,1998,62,6.14,4134,171757863,83
9732,The Lion King II: Simba's Pride,1998,87,6.941,4130,0,81
6477,Alvin and the Chipmunks,2007,78,5.8,4130,361366633,92
11322,Public Enemies,2009,75,6.677,4129,214104620,140
291870,Dirty Grandpa,2016,74,5.913,4128,94073028,102
338766,Hell or High Water,2016,87,7.304,4128,37589296,102
134374,Pain & Gain,2013,67,6.243,4127,87305549,130
1735,The Mummy: Tomb of the Dragon Emperor,2008,74,5.469,4121,403449830,112
399035,The Commuter,2018,68,6.352,4119,119942387,104
203833,The Book Thief,2013,87,7.5,4109,76586316,131
55721,Bridesmaids,2011,71,6.529,4106,288383523,125
9398,Zoolander,2001,75,6.2,4092,60780981,90
329996,Dumbo,2019,75,6.639,4088,353284621,112
792,Platoon,1986,88,7.747,4087,138530565,120
514999,Murder Mystery,2019,71,6.28,4083,0,97
302401,Snowden,2016,77,7.1,4081,37357216,134
9637,Scooby-Doo,2002,79,6.05,4071,275650703,88
10137,Stuart Little,1999,74,6.043,4069,300135367,84
2787,Pitch Black,2000,75,6.8,4066,53187659,108
