id,title,year,google_rating,vote_average,vote_count,revenue,runtime
297762,Wonder Woman,2017,79,7.236,18954,822854286,141
14160,Up,2009,86,7.949,18857,735099082,96
102899,Ant-Man,2015,86,7.082,18730,519311965,117
238,The Godfather,1972,90,8.707,18677,245066411,175
286217,The Martian,2015,90,7.678,18525,630600000,141
105,Back to the Future,1985,93,8.314,18442,381109762,116
140607,Star Wars: The Force Awakens,2015,79,7.293,18352,2068223624,136
634649,Spider-Man: No Way Home,2021,88,7.99,18299,1921847111,148
675,Harry Potter and the Order of the Phoenix,2007,88,7.686,18177,938212738,138
767,Harry Potter and the Half-Blood Prince,2009,87,7.697,18127,933959197,153
263115,Logan,2017,81,7.8,18116,619021436,137
12,Finding Nemo,2003,88,7.824,18061,940335536,100
346364,It,2017,80,7.242,18018,701800000,135
245891,John Wick,2014,89,7.421,17923,88761661,101
259316,Fantastic Beasts and Where to Find Them,2016,81,7.334,17892,809342332,132
12444,Harry Potter and the Deathly Hallows: Part 1,2010,85,7.763,17782,954305868,146
354912,Coco,2017,89,8.222,17742,800526015,105
100402,Captain America: The Winter Soldier,2014,84,7.671,17692,714766572,136
557,Spider-Man,2002,80,7.279,17653,821708551,121
10681,WALL·E,2008,92,8.078,17446,521311860,98
210577,Gone Girl,2014,79,7.892,17381,369330363,149
49051,The Hobbit: An Unexpected Journey,2012,84,7.339,17356,1021103568,169
585,"Monsters, Inc.",2001,88,7.835,17189,579707738,92
862,Toy Story,1995,86,7.971,17152,394400000,81
281957,The Revenant,2015,84,7.5,17114,532950503,157
209112,Batman v Superman: Dawn of Justice,2016,73,5.952,17081,873637528,152
8587,The Lion King,1994,89,8.256,16991,763455561,89
98,Gladiator,2000,90,8.209,16962,465361176,155
37165,The Truman Show,1998,90,8.133,16827,264118201,103
9806,The Incredibles,2004,87,7.704,16584,631442092,115
329865,Arrival,2016,85,7.6,16564,203388186,116
496243,Parasite,2019,90,8.515,16430,257591776,133
76338,Thor: The Dark World,2013,81,6.538,16359,644783140,112
1930,The Amazing Spider-Man,2012,79,6.691,16352,757930663,136
381288,Split,2017,82,7.337,16345,278454358,117
383498,Deadpool 2,2018,82,7.492,16324,785896609,120
694,The Shining,1980,88,8.218,16205,44781695,144
24,Kill Bill: Vol. 1,2003,90,7.97,16188,180906076,111
101299,The Hunger Games: Catching Fire,2013,78,7.4,16182,865011746,146
77338,The Intouchables,2011,93,8.277,16083,426588510,113
419430,Get Out,2017,85,7.62,16081,255407969,104
205596,The Imitation Game,2014,91,8.007,15973,233555708,113
424694,Bohemian Rhapsody,2018,92,7.997,15965,903992901,135
497,The Green Mile,1999,92,8.507,15937,286801374,189
198663,The Maze Runner,2014,72,7.173,15901,348319861,113
18785,The Hangover,2009,87,7.312,15812,469310836,100
1891,The Empire Strikes Back,1980,94,8.4,15773,538400000,124
808,Shrek,2001,85,7.73,15765,487853320,90
2062,Ratatouille,2007,91,7.809,15728,623726000,111
207703,Kingsman: The Secret Service,2014,83,7.636,15664,414351546,129
