id,title,year,google_rating,vote_average,vote_count,revenue,runtime
665,Ben-Hur,1959,86,7.87,2465,164000000,222
555604,Guillermo del Toro's Pinocchio,2022,93,8.179,2464,0,117
10601,Peter Pan,2003,74,7.184,2459,121975011,113
9473,"South Park: Bigger, Longer & Uncut",1999,90,7.252,2459,83137603,81
786,Almost Famous,2000,86,7.501,2459,47386287,124
5236,Kiss Kiss Bang Bang,2005,71,7.181,2458,15785148,103
384677,Set It Up,2018,75,6.95,2458,0,105
393457,Fences,2016,74,6.874,2458,64414761,139
9593,Last Action Hero,1993,79,6.432,2457,137300000,131
313922,Green Room,2016,77,6.708,2456,3769214,95
319,True Romance,1993,89,7.54,2456,12600000,120
429300,Adrift,2018,77,6.85,2448,59945012,96
712,Four Weddings and a Funeral,1994,76,6.759,2446,245700832,117
459992,Long Shot,2019,76,6.735,2446,0,125
271718,Trainwreck,2015,64,5.79,2446,140795793,125
9705,Swordfish,2001,75,6.227,2444,147080413,99
228326,The Book of Life,2014,76,7.533,2444,97437106,95
398173,The House That Jack Built,2018,75,7.162,2440,5566776,151
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005,77,7.047,2440,192610372,85
5,Four Rooms,1995,76,5.784,2436,4257354,98
801,"Good Morning, Vietnam",1987,83,7.318,2434,123922370,121
19,Metropolis,1927,84,8.153,2430,650422,149
8204,The Spiderwick Chronicles,2008,65,6.619,2429,164170327,95
239571,The Best of Me,2014,78,7.459,2426,35926213,117
9902,Wrong Turn,2003,83,6.3,2426,28650575,84
417384,Scary Stories to Tell in the Dark,2019,76,6.5,2423,104545505,108
601666,I Care a Lot,2021,56,6.632,2417,0,119
594767,Shazam! Fury of the Gods,2023,67,6.662,2416,133437105,130
10637,Remember the Titans,2000,89,7.627,2415,136706683,113
308369,Me and Earl and the Dying Girl,2015,76,7.542,2415,0,105
49527,Man on a Ledge,2012,64,6.431,2411,46221189,102
9336,Police Academy,1984,88,6.655,2409,81198894,97
9373,The Texas Chainsaw Massacre,2003,92,6.237,2408,107363905,98
484641,Anna,2019,69,6.673,2408,31626978,119
9539,Martyrs,2008,83,7.334,2407,1100000,99
388399,Patriots Day,2016,75,7.042,2406,50548152,133
8874,My Best Friend's Wedding,1997,79,6.599,2405,299288605,105
565426,To All the Boys: P.S. I Still Love You,2020,88,6.87,2403,0,102
600583,The Power of the Dog,2021,68,6.792,2400,0,128
9614,Happy Gilmore,1996,86,6.619,2400,41205099,92
55787,Water for Elephants,2011,65,6.943,2397,117094902,122
227719,Project Almanac,2015,50,6.729,2397,33213241,106
399360,Alpha,2018,71,6.491,2395,35808437,97
49517,Tinker Tailor Soldier Spy,2011,79,6.618,2394,80630608,127
364433,They Call Me Jeeg,2016,75,7.442,2394,0,112
944,Lethal Weapon 4,1998,81,6.577,2390,285444603,127
1580,Rope,1948,80,7.967,2389,2200000,81
379149,The Foreigner,2017,79,6.965,2389,145374099,113
22894,Legion,2010,66,5.819,2387,67918658,100
321741,Concussion,2015,76,7.086,2386,50363790,123
